id,Question,Option,Answer,subject,group
7479,Which of the following terms refers to Archaic Greek statues whose poses‚Äîrigidly frontal with clenched fists‚Äîrecall the stance of ancient Egyptian statues?,"A. Caryatids
B. Telamones
C. Discoboloi
D. Kouroi",D,miscellaneous,other
8038,Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,"A. A chain of coastal volcanic mountains
B. A magnetic reversal
C. A mid-oceanic ridge
D. A transform fault",A,miscellaneous,other
1636,During the time an aircraft produces a sonic boom the aircraft is,"A. breaking the sound barrier
B. pulling out of a subsonic dive
C. flying faster than sound
D. Each of these produces a sonic boom",C,conceptual_physics,stem
5232,Which of the following LEAST influences sexual behavior?,"A. hypothalamus
B. pituitary
C. gonads
D. reticular formation",D,high_school_psychology,social_sciences
7084,"AIDA stands for awareness, ________, desire and _________.","A. Interest; action.
B. Intensity; appeal.
C. Involvement; action.
D. Involvement; appeal.",A,marketing,other
2798,"Unlike large populations, small populations are vulnerable to various processes that draw populations down an extinction vortex toward smaller and smaller populations until no individuals survive. Which of the following statements correctly identifies the factors that endanger a population?","A. Inbreeding and loss of genetic variation threaten a population.
B. Migration of new individuals into the population threatens a population.
C. Mutation reduces the health of a population.
D. Breeding with individuals from a different population may cause the extinction of the first population due to a decrease in diversity.",A,high_school_biology,stem
12522,Self-instructional training of impulsive children involves helping them to,"A. attend better to tasks by writing down their lesson objectives in advance
B. change their self-statements to increase their task-oriented behavior
C. focus their thoughts on mood-elevating cognitions
D. use programmed instructions to shape adaptive behavior gradually",B,professional_psychology,social_sciences
12198,"A 35-year-old man comes to the office for follow-up of sarcoidosis. His only new complaint is pain in his legs that increases with weight-bearing. He has been taking glucocorticoid therapy for the past 6 months. Vital signs now are temperature 37.0°C (98.6°F), pulse 78/min, respirations 14/min, and blood pressure 110/70 mm Hg. The patient is thin and is in no acute distress. Auscultation of the chest discloses scattered bilateral basilar crackles. There is mild left hip pain present with both active and passive range of motion. Dorsalis pedis pulse is intact. Neurologic examination is normal. Which of the following is the most likely cause of this patient's symptoms?","A. Avascular necrosis of the femoral head
B. Herniated nucleus pulposus
C. Narrowing of the hip joint
D. Osteoporosis",A,professional_medicine,other
2759,"In a certain pond, there are long-finned fish and short-finned fish. A horrific summer thunderstorm leads to the death of a disproportionate number of long-finned fish to the point where the relative frequency of the two forms has drastically shifted. This is an example of","A. gene flow.
B. natural selection.
C. genetic drift.
D. stabilizing selection.",C,high_school_biology,stem
6794,The fallacy of _ignoratio elenchi_ is also known as,"A. argument against the person
B. appeal to compassion
C. ignorance of refutation
D. the ""you too"" fallacy",C,logical_fallacies,humanities
13124,There are three basic types of persuasive advertising campaigns. Which of the following is NOT one of them?,"A. Product-oriented
B. Person-oriented
C. Idea-oriented
D. Result-oriented",D,public_relations,social_sciences
10171,Which tool technology is associated with anatomically modern Homo sapiens?,"A. Aurignacian
B. Acheulean
C. Mousterian
D. both b and c",A,prehistory,humanities
1366,Which of the following statements is false?,"A. Phosphofructokinase is the rate limiting enzyme in glycolysis.
B. Phosphorylase activity is higher in Type II fibres than in Type I fibres.
C. Endurance training increases the amount of TCA cycle enzymes in muscle.
D. Oxygen is consumed in the TCA cycle.",D,college_medicine,other
4854,"Two ice skaters are moving on frictionless ice and are about to collide. The 50-kg skater is moving directly west at 4 m/s. The 75-kg skater is moving directly north at 2 m/s. After the collision they stick together. For this scenario, which of the following is true?","A. The linear momentum of the system is conserved because the net force on the system is nonzero during the collision.
B. Only the kinetic energy of the system is conserved because it is an inelastic collision.
C. Only the kinetic energy of the system is conserved because it is an elastic collision.
D. The linear momentum of the system is conserved because the net force on the system is zero.",D,high_school_physics,stem
11469,"A witness lived next door to a victim. Late one night, the witness overheard the victim scream, ""The defendant, please don't do it!"" The next day the victim was found dead in her bedroom. The defendant was arrested and charged with murdering the victim. At trial, the witness proposes to testify to the victim's statement. Upon objection by defendant's counsel, the court should rule the witness's testimony regarding the victim's statement","A. admissible as a dying declaration if the jury determines that the victim believed that her death was imminent.
B. admissible as a dying declaration if the judge, by preponderance of the evidence, determines that the victim believed that her death was imminent.
C. inadmissible, because the probative value is substantially outweighed by the danger of unfair prejudice.
D. inadmissible as hearsay not within any recognized exception.",B,professional_law,humanities
10512,An auditor is selecting prenumbered purchase orders for testing an entity's internal control activities related to their proper approval before office equipment is ordered. The auditor is matching random numbers with the purchase order numbers to determine which purchase orders to inspect. If a random number matches a voided purchase order the auditor ordinarily would replace the voided purchase order with another if the voided purchase order,"A. Represents office equipment ordered and never received.
B. Has been properly voided in the normal course of business.
C. Represents office equipment ordered and canceled before being processed by the vendor.
D. Has been electronically deleted from the purchase order file.",B,professional_accounting,other
2523," Which of the given formulas of PL is the best symbolization of the following sentence?
Either England's importing beef is not a necessary condition for France's subsidizing agriculture, or China promotes human rights if South Africa supplies diamonds.","A. (~F ⊃ E) ∨ (C ≡ ~S)
B. (~E ⊃ F) ∨ (C ⊃ S)
C. (~F ⊃ E) ∨ (C ≡ S)
D. ~(F ⊃ E) ∨ (S ⊃ C)",D,formal_logic,humanities
469,"Negative advertising, stealing or poaching customers and predatory pricing are all strategies employed by businesses described using the umbrella term ________.","A. Reasonable competitive behaviour
B. Swindles
C. Competitive tricks
D. Dirty tricks",D,business_ethics,other
5065,"Odette is nearing her 70th birthday. Over the last year, she has suffered a loss of appetite and began to experience difficulty sleeping. She has lost interest in her favorite pastimes, gardening and bridge. Odette is most likely to be diagnosed as having","A. Alzheimer's disease.
B. seasonal affective disorder.
C. insomnia and bulimia.
D. major depressive disorder.",D,high_school_psychology,social_sciences
2884,"In general, animal cells differ from plant cells in that animal cells have","A. a cell wall made of cellulose
B. lysosomes
C. large vacuoles that store water
D. centrioles within centrosomes",D,high_school_biology,stem
6103,A shortage of these two vitamins can produce symptoms that mimic dementia:,"A. A and C
B. B6 and B12
C. B6 and D
D. B12 and E",B,human_aging,other
2532," Select the best English interpretation of the given proposition, using the following translation key: Ax: x is an apartment Hx: x is a house Lx: x is large Bxy: x is bigger than y (∀x)[Ax ⊃ (∃y)(Hy • Bxy)]","A. Every apartment is bigger than some house.
B. Every house is bigger than all apartments.
C. Every house is bigger than some apartment.
D. Some house is bigger than every apartment.",A,formal_logic,humanities
10914,"A defendant was suspected of having burglarized his neighbor's apartment. The neighbor reported that his apartment had been ransacked and several items of clothing had been stolen. During the course of their investigation, two police detectives went to the defendant's place of work to interview him. After being advised of his Miranda rights, the defendant requested permission to call his attorney. Although his attorney was unavailable, the attorney's receptionist admonished him not to say anything. The defendant told the detectives he would have nothing further to say unless his attorney was present. The detectives then asked him if he would accompany them to the police station to answer some questions about an unrelated robbery. The defendant agreed. As they were driving to the police station, the defendant was asked where he had purchased the boots that he was wearing. He refused to answer. When they arrived at the police station, the detectives requested that he sign a waiver of his right to counsel. The defendant replied that he would not sign anything in the absence of his attorney. He was then placed in an interrogation room. Shortly thereafter, the defendant was told he could leave if he would be willing to say where he had purchased his boots. The defendant admitted that he had bought the boots and some shirts from a friend. From this information, the detectives obtained a search warrant and went to the defendant's home where they found the stolen clothing. The defendant is charged with burglarizing the apartment. At trial, the court should","A. admit the confession because it was voluntary, and the clothing because it was obtained pursuant to a valid search warrant.
B. suppress the confession because it was obtained in violation of his Sixth Amendment right to counsel, but admit the clothing because it was obtained pursuant to a valid search warrant.
C. suppress the confession because the defendant failed to sign the waiver, but admit the clothing because it was obtained pursuant to a valid search warrant.
D. suppress the confession because it was obtained in violation of his Fifth Amendment right to counsel, and the clothing because the search warrant was secured as a result of the confession.",D,professional_law,humanities
10066,Ethnographic evidence supports which of the following connections between surplus food and social complexity?,"A. Only agriculturalists can produce the food surplus necessary for economic inequality.
B. Some resource-rich environments allow for the creation of surpluses that can lead to economic inequalities and social complexity.
C. Economic inequalities are the foundation of social complexity and entirely dependent on agriculture for the production of surplus food.
D. The production of surplus food is not important in the development of economic inequalities or social complexity.",B,prehistory,humanities
7092,A commonly used basis for segmenting consumer markets is:,"A. Organizational size.
B. Demographics.
C. Product type.
D. Price.",B,marketing,other
7492,From whom does the Lutheran Church get its name?,"A. Martin Luther King Jr
B. Martin Luther
C. Luther Vandross
D. Lex Luthor",B,miscellaneous,other
5817,"This question refers to the following information.
""Some men look at constitutions with sanctimonious reverence, and deem them like the ark of the covenant, too sacred to be touched. They ascribe to the men of the preceding age a wisdom more than human, and suppose what they did to be beyond amendment….But I know also, that laws and institutions must go hand in hand with the progress of the human mind. As that becomes more developed, more enlightened, as new discoveries are made, new truths disclosed, and manners and opinions change with the change of circumstances, institutions must advance also, and keep pace with the times.""
Thomas Jefferson, 1816
Which of following Amendments to the Constitution is most directly an example of the sentiments expressed above?","A. The First Amendment, which guaranteed the right to free speech
B. The Tenth Amendment, which allows powers not granted to the federal government be granted to the states
C. The Nineteenth Amendment, which guaranteed all women the right to vote
D. The Twenty-first Amendment, which repealed the prohibition of alcohol",D,high_school_us_history,humanities
769,"Experiments on song development in birds have shown that when a young male reared in isolation hears only the song of a different bird species, he will develop an adult song repertoire that lacks certain characteristics typical of his own species. This result shows that the song of his species is most likely","A. entirely learned during development
B. entirely instinctive
C. both instinctive and learned
D. dependent upon hormones for proper development",C,college_biology,stem
2088,"Mark has a stamp collection. He has 22 stamps from Japan, 34 from Canada, and 17 from Mexico. How many stamps does he have in all?","A. 53
B. 63
C. 73
D. 83",C,elementary_mathematics,stem
12300,"A 37-year-old woman is brought to the emergency department 45 minutes after she was found unconscious on her apartment floor. Her coworkers became concerned when she did not arrive for work. On arrival, she is unable to provide a history. Her pulse is 96/min, respirations are 12/min, and blood pressure is 124/58 mm Hg. Examination shows erythema, warmth, and induration of the upper back, buttocks, and posterior thighs. Her serum creatine kinase activity is 10,300 U/L. Urine toxicology screening is positive for opiates and cocaine. Urine dipstick is strongly positive for blood. Microscopic examination of the urine shows pigmented granular casts and rare erythrocytes. This patient is at increased risk for which of the following conditions over the next 24 hours?","A. Acute respiratory distress syndrome
B. Acute tubular necrosis
C. Cerebral edema
D. Cerebral hemorrhage",B,professional_medicine,other
2844,A plant grows in the opposite direction of the gravitational force. This is an example of,"A. positive thignotropism
B. negative phototropism
C. positive phototropism
D. negative gravitropism",D,high_school_biology,stem
7179, If an advertisement shows the interior of a train with comfortable seats and plenty of space yet a customer boards a train only to find a lack of space and hard seating. This is an example of:,"A. GAP 4-the gap between service delivery and external communications.
B. GAP 2-the gap between management perception and service-quality specification
C. GAP1-the gap between the customer's expectations and management perception.
D. GAP 3-the gap between service-quality specifications and service delivery.",A,marketing,other
3335,"This question refers to the following information.
We have, by this perpetual and irrevocable edict, established and proclaimed:
""First, that the recollection of everything done be one party or the other … during all the preceding period of troubles, remain obliterated and forgotten, as if no such things had ever happened. …
""We ordain that the Catholic Apostolic and Roman religion shall be restored and reestablished in all places and localities of this our kingdom and countries subject to our sway, where the exercise of the same has been interrupted, in order that it may be peaceably and freely exercised, without any trouble or hindrance. …
""And in order to leave no occasion for troubles or differences between our subjects, we have permitted, and herewith permit, those of the said religion called Reformed to live and abide in all the cities and places of this our kingdom and countries of our sway, and without being annoyed, molested, or compelled to do anything in the matter of religion contrary to their consciences. …""
Henry IV of France, The Edict of Nantes, 1598
From the passage, one may infer that","A. Henry IV was a Catholic
B. Henry IV was a Protestant
C. prior to 1598, France had been free of religious conflict
D. prior to 1598, France was stricken with religious conflict",D,high_school_european_history,humanities
8524,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | After thinking long and hard, I used garden shears to fix my cat. Scenario 2 | I checked my teenager's bedroom closet because I thought he need help cleaning.","A. Wrong, Wrong
B. Wrong, Not wrong
C. Not wrong, Wrong
D. Not wrong, Not wrong",B,moral_scenarios,humanities
3554,Which of the following is NOT a key milestone reached by the EU?,"A. The introduction of a common currency used by many EU countries
B. A customs union
C. A single market
D. A common European language",D,high_school_geography,social_sciences
13863,"As part of the Women’s Health Study, researchers investigated the role of systemic inflammation in predicting cardiovascular disease in women (N Engl J Med. 2002;347[20]:1557-1565). Researchers used a prospective study design with a large sample size. Blood levels of C-reactive protein (CRP) were measured at baseline and women were followed for an average of 8 years. The following table shows the relative risk estimates of cardiovascular event (heart attack or stroke) within 5 years by quintile of CRP level for the 30,000 women. The first quintile is used as the reference category.  1 0.49 mg/dL Relative Risk Number of women  1.0 6000  2 >0.49-1.08 mg/dL 1.8 6000  Quintile of CRP Level 3 >1.08-2.09 mg/dL 2.3 6000  4 >2.09-4.19 mg/dL 3.2 6000  5 >4.19 mg/dL 4.5 6000  Based on the relative risk data above, one can conclude:","A. There is no risk of heart attack/stroke for women with CRP levels in the first quintile.
B. Decreasing CRP level appears to increase the risk of heart attack/stroke.
C. Increasing CRP level appears to increase the risk of heart attack/stroke.
D. There appears to be no association between CRP levels and heart attack/stroke.",A,virology,other
2917,The structure of ATP synthase in the plasma membranes of bacteria is nearly identical to that in the mitochondria and chloroplasts of eukaryotic cells. This similarity best supports which of the following hypotheses?,"A. Eukaryotic and prokaryotic cells share a common ancestor.
B. Mitochondria are derived from ancient aerobic bacteria, and chloroplasts are derived from ancient photosynthetic bacteria.
C. The similarity of ATP synthase in bacteria, mitochondria, and chloroplasts is an example of convergent evolution.
D. Mitochondria and chloroplasts escaped from eukaryotic cells and formed aerobic and photosynthetic prokaryotes.",B,high_school_biology,stem
1489,How do you prevent SQL injection?,"A. Escape queries
B. Interrupt requests
C. Merge tables
D. All of the above",A,computer_security,stem
5509,"Players in the National Football League weigh, on average, about 248 pounds with a standard deviation of about 47 pounds. If four players are to be selected at random, the expected value of the random variable W, the total combined weight of the four players, is 992 pounds. The standard deviation of Wis approximately","A. 47 pounds
B. 67 pounds
C. 94 pounds
D. 141 pounds",C,high_school_statistics,stem
7838,What literary work is the source of the quote 'Abandon every hope all you who enter here'?,"A. Paradise Lost'
B. The Wizard of Oz'
C. The Divine Comedy'
D. Beowulf'",C,miscellaneous,other
5303,The smallest unit of language that carries meaning is a,"A. concept
B. word
C. phoneme
D. morpheme",D,high_school_psychology,social_sciences
9130,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I was going to puke, so I leaned away from my mother-in-law. Scenario 2 | I put eggs in tin foil in a bowl in the microwave and heated it.","A. Wrong, Wrong
B. Wrong, Not wrong
C. Not wrong, Wrong
D. Not wrong, Not wrong",C,moral_scenarios,humanities
6859,Suppose we would like to perform clustering on spatial data such as the geometrical locations of houses. We wish to produce clusters of many different sizes and shapes. Which of the following methods is the most appropriate?,"A. Decision Trees
B. Density-based clustering
C. Model-based clustering
D. K-means clustering",B,machine_learning,stem
13900, What is a central component of tantric Buddhism?,"A. Asceticism
B. Bodily pleasure
C. Music
D. Sexual union",D,world_religions,humanities
10898,"A landlord orally leased a commercial building to a tenant for a 10-year term, which ended one year ago. At the beginning of the lease term, the tenant installed numerous appliances in the building as well as a large air-conditioning system. The tenant alone paid for these items; they were installed with the landlord's permission and were used for the tenant's commercial enterprise. At the end of the lease term, the tenant failed to vacate the premises in a timely manner and continued to pay rent while remaining in possession for another four months. Before vacating the building at the end of the fourth month, the tenant removed the appliances and the air-conditioning system that he had installed, causing no damage to the building. Was the removal by the tenant proper?","A. No, because he was a holdover tenant.
B. No, because the lease was oral.
C. Yes, because they were accessions.
D. Yes, because they were trade fixtures.",D,professional_law,humanities
1107,"Suppose X is a discrete random variable on the set of positive integers such that for each positive integer n, the probability that X = n is 1/2^n. If Y is a random variable with the same probability distribution and X and Y are independent, what is the probability that the value of at least one of the variables X and Y is greater than 3 ?","A. 1/64
B. 15/64
C. 1/4
D. 3/8",B,college_mathematics,stem
5447,"If all the other variables remain constant, which of the following will increase the power of a hypothesis test? I.Increasing the sample size. II.Increasing the significance level. III.Increasing the probability of a Type II error.","A. I only
B. II only
C. III only
D. I and II",D,high_school_statistics,stem
2982,The net ionic equation expected when solutions of NH4Br and AgNO3 are mixed together is,"A. Ag+(aq) + Br-(aq) → AgBr(s)
B. NH4+(aq) + Ag+(aq) → Ag(NH4)3+2(aq)
C. Br-(aq) + NO3-(aq) → NO3Br(aq)
D. NH4Br(aq) + NO3-(aq) → NH4NO3(aq) + Br-(aq)",A,high_school_chemistry,stem
8146,Which of these items is useful for removing ink stains?,"A. baking soda
B. nail polish
C. hair spray
D. butter",C,miscellaneous,other
102,Which of the following best describes the structure that collects urine in the body?,"A. Bladder
B. Kidney
C. Ureter
D. Urethra",A,anatomy,other
1755,"When an element ejects an alpha particle, the mass number of the resulting element","A. reduces by 2
B. reduces by 4
C. increases by 2
D. increases by 4",B,conceptual_physics,stem
7761,In American football how many points is a touchdown worth?,"A. two
B. three
C. six
D. seven",C,miscellaneous,other
5853,"This question refers to the following information.
Gunpowder Weaponry: Europe vs. China
In Western Europe during the 1200s through the 1400s, early cannons, as heavy and as slow to fire as they were, proved useful enough in the protracted sieges that dominated warfare during this period that governments found it sufficiently worthwhile to pay for them and for the experimentation that eventually produced gunpowder weapons that were both more powerful and easier to move. By contrast, China, especially after the mid-1300s, was threatened mainly by highly mobile steppe nomads, against whom early gunpowder weapons, with their unwieldiness, proved of little utility. It therefore devoted its efforts to the improvement of horse archer units who could effectively combat the country's deadliest foe.
The argument in this passage most closely relates to which of the following large-scale questions about global history?","A. How societies shared strategically important technologies with each other
B. Why European states went on to attain military superiority over non-Western powers in the modern era
C. Why Silk Road commerce dwindled across the breadth of Eurasia after 1500 C.E.
D. How the medieval climatic optimum affected the process of cultural diffusion",B,high_school_world_history,humanities
2129,Evaluate −2(x − 3) for x = 2.,"A. −4
B. −2
C. 10
D. 2",D,elementary_mathematics,stem
3540,"In a postindustrial economy, which of the following resources is considered most important to increase productivity?","A. Energy
B. Labor
C. Information
D. Specialization",C,high_school_geography,social_sciences
1120,Statement 1 | Suppose {s_n} and {t_n} are sequences of complex numbers such that lim_n→∞ s_n = s and lim_n→∞ tn = t. lim_n→∞ s_nt_n = st. Statement 2 | There exists a bounded sequence of real numbers with no convergent subsequence.,"A. True, True
B. True, False
C. False, True
D. False, False",B,college_mathematics,stem
8920,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I called into work because I didn't want to work. Scenario 2 | I called the cops on the man who hit no one","A. Wrong, Wrong
B. Wrong, Not wrong
C. Not wrong, Wrong
D. Not wrong, Not wrong",A,moral_scenarios,humanities
7576,Which of the following has provided evidence that the Sun's atmosphere contains sodium atoms?,"A. Absorption lines in the solar spectrum are consistent with the presence of sodium.
B. Stars with the same spectral class as the Sun are made mostly of sodium.
C. Solar samples returned to Earth by the Voyager spacecraft contained sodium.
D. The Sun gives off energy produced by the nuclear fusion of sodium in its core",A,miscellaneous,other
3166,The molar heat of vaporization of water is +43.9 kJ. What is the entropy change for the vaporization of water?,"A. 8.49 J mol-1 K-1
B. 4.184 J mol-1 K-1
C. 2.78 J mol-1 K-1
D. 118 J mol-1 K-1",D,high_school_chemistry,stem
10781,"Co-defendants were dealers at a casino. They had been employed by the casino for four years. One day, they were unexpectedly fired by the casino's new manager. Apparently, the casino hired the new manager to get rid of some of the old-time employees and replace them with new personnel at a lower wage. Angered by their firing, the codefendants vowed to get back at the casino. As their revenge, they decided to plant a bomb in the casino and demand $1,000,000. After receiving the money, they would then reveal the location of the bomb and provide details for defusing it. The co-defendants agreed that the casino should be given adequate warning so that nobody would be injured. In accordance with their plan, one of the co-defendants, who was an electronics expert, built the bomb himself. He alone then drove to the casino where he placed the bomb in a hallway closet. Shortly thereafter, the other co-defendant phoned the casino and made a demand for the money. He said a bomb was in the casino and that it would explode in 24 hours unless the money was paid. The casino treated their demand as a crank call and refused to make any payment. With their plans having gone awry, the codefendants agreed that one of them should return to the casino and defuse the bomb. As one of the co-defendants was driving back to the casino, the bomb exploded, killing 30 people. A subsequent investigation revealed that a faulty wire caused the bomb to detonate prematurely. A state statute provides that detonating or attempting to detonate a bomb or explosive device in or near a building or dwelling is a felony. If the co-defendants are charged with violating the aforementioned statute, which of the following statements is correct?","A. Both are guilty, because each participated in the planning of the crime.
B. The co-defendant who built the bomb is guilty, because he built and transported the bomb, but the other co-defendant is not guilty, because his phone call was not a substantial step in the furtherance of the crime.
C. Neither is guilty, because the casino's gross negligence in failing to heed the telephone warning constituted an independent intervening cause of the explosion.
D. Neither is guilty, because they did not intend for anyone to be killed, but the bomb exploded prematurely.",A,professional_law,humanities
3841,Tariffs and quotas,"A. result in lower domestic prices.
B. sometimes raise and sometimes lower the amount of the product sold domestically.
C. lower the amount of the product sold domestically.
D. raise the amount of the product sold domestically.",C,high_school_macroeconomics,social_sciences
3721,Two related cases that focused on the right to privacy for all American citizens were,"A. Near v. Minnesota and New York Times v. Sullivan
B. Texas v. Johnson and Morse v. Frederick
C. Thornhill v. Alabama and Cox v. New Hampshire
D. Griswold v. Connecticut and Roe v. Wade.",D,high_school_government_and_politics,social_sciences
8574,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I pawned my wedding ring to pay for my club drugs. Scenario 2 | I went to the tool shed for a hammer so I can fix my wife's broken shelf.","A. Wrong, Wrong
B. Wrong, Not wrong
C. Not wrong, Wrong
D. Not wrong, Not wrong",B,moral_scenarios,humanities
2176,"A restaurant used 231 eggs last week. Of these, 46 were brown in color. The remaining eggs were white in color. Which equation can be used to solve for w, the number of white eggs used last week?","A. 231+ 46w = 0
B. 46+w= 231
C. w= 231+ 46
D. 231 = 46w",B,elementary_mathematics,stem
10099,How were the first metals worked in South America?,"A. casting
B. hammering
C. smelting
D. all of the above",B,prehistory,humanities
3968,A nation is producing at a point inside of its production possibility curve. Which of the following is a possible explanation for this outcome?,"A. This nation has experienced a permanent decrease in its production capacity.
B. This nation has experienced slower than usual technological progress.
C. This nation has avoided free trade between other nations.
D. This nation is experiencing an economic recession.",D,high_school_macroeconomics,social_sciences
7440,In traditional English puppet shows who is married to the character Punch?,"A. Debbie
B. Victoria
C. Judy
D. Barbara",C,miscellaneous,other
8551,"For which of these two scenarios does the main character (who uses I/me/my) do something clearly morally wrong, according to ordinary moral standards in the US as of 2020? Scenario 1 | I sold my business to a competitor without my business partner being present. Scenario 2 | I watched the small squirrels from a distance and threw them fireworks.","A. Wrong, Wrong
B. Wrong, Not wrong
C. Not wrong, Wrong
D. Not wrong, Not wrong",A,moral_scenarios,humanities
9796,Bentham claims that actions are right or wrong in virtue of:,"A. the motives behind them.
B. their consequences.
C. both a and b.
D. neither a nor b.",B,philosophy,humanities
10427,Which of the following explanations most likely would satisfy an auditor who questions management about significant debits to accumulated depreciation accounts in the current year?,"A. Prior years’ depreciation expenses were erroneously understated.
B. Current year’s depreciation expense was erroneously understated.
C. The estimated remaining useful lives of plant assets were revised upward.
D. Plant assets were retired during the current year.",D,professional_accounting,other
10048,"A continuous, projecting ridge of bone above and across the eye orbits is called the:","A. sagittal crest.
B. supraorbital torus.
C. maxilla.
D. occipital bone.",B,prehistory,humanities
3983,Suppose the demand for a particular product falls while the supply simultaneously increases. What will happen to the equilibrium price and the equilibrium quantity?,"A. The equilibrium price will rise while the equilibrium quantity is indeterminate.
B. The equilibrium price will fall while the equilibrium quantity is indeterminate.
C. The equilibrium price is indeterminate while the equilibrium quantity will rise.
D. The equilibrium price is indeterminate while the equilibrium quantity will fall.",B,high_school_macroeconomics,social_sciences
3530,Which of the following is a functional region?,"A. Dixie
B. Pennsylvania
C. The market area of Winn-Dixie
D. The Pacific Northwest",C,high_school_geography,social_sciences
13949,What is bhakti often translated as?,"A. Gods
B. Yoga
C. Devotion
D. Religion",C,world_religions,humanities
13692,How do Ideational approaches to US foreign policy during the Cold War differ from Realist accounts of the same period?,"A. They place greater emphasis on economic factors
B. They place greater emphasis on material interests and power
C. They place greater emphasis on ideology and beliefs
D. They place greater emphasis on geopolitics",C,us_foreign_policy,social_sciences
1015,"Let P be a procedure that for some inputs calls itself (i.e., is recursive). If P is guaranteed to terminate, which of the following statements must be true?
I. P has a local variable.
II. P has an execution path where it does not call itself.
III. P either refers to a global variable or has at least one parameter.","A. I only
B. II only
C. I and II only
D. II and III only",D,college_computer_science,stem
7756,Which of these painting tools has bristles on it?,"A. Easel
B. Knife
C. Brush
D. Palette",C,miscellaneous,other
3106,A proposed mechanism for a reaction is as follows: NO2 + F2 →NO2F + F Slow step. F + NO2 → NO2F Fast step. What is the order of the overall reaction?,"A. Zero order
B. First order
C. Second order
D. Third order",C,high_school_chemistry,stem
3191,"In Python 3, what is the output of print tuple[0] if tuple = ( 'abcd', 786 , 2.23, 'john', 70.2 )?","A. ( 'abcd', 786 , 2.23, 'john', 70.2 )
B. abcd
C. Error
D. None of the above.",B,high_school_computer_science,stem
10769,"A defendant and his friend were down on their luck. They decided they would make some extra cash by robbing the local liquor store. The friend didn't like guns and decided to use a toy gun, which looked like a real gun, but only shot water. The defendant was aware that the gun was not real. Their plan fixed, they walked into the liquor store late one afternoon when few customers were in the store. The friend produced the toy pistol and pointed it at the customers and the clerk. The defendant ordered everyone to the floor, and the clerk began to rummage behind the counter for the key to the register. While his head was ducked, the clerk pulled a shotgun from behind the counter and fired it at the defendant and his friend. The defendant dived to the side, but his friend was shot and killed. If the defendant is subsequently charged with his friend's death he should be found","A. guilty of felony murder.
B. guilty of voluntary manslaughter.
C. guilty, because a felon may be convicted of the murder of a co-felon.
D. not guilty, because the clerk was justified in killing the friend.",D,professional_law,humanities
6255,Some research has found that later cognitive decline is predicted by earlier,"A. Cardiovascular problems
B. Loss of muscle strength
C. Immune system decline
D. Graying of hair",B,human_aging,other
3616,What condition occurs when the people of one state want to annex a territory whose population is ethnically related to that state's population but now under the rule of another state?,"A. Nationalism
B. Resource dispute
C. Irredentism
D. Positional dispute",C,high_school_geography,social_sciences
7164," In the _________ stage in the adoption process, consumers become aware of the new proposition. They have little information and have yet to develop any particular attitudes towards the product. Indeed, at this stage consumers are not interested in finding out any more information.","A. Persuasion
B. Confirmation
C. Knowledge
D. Implementation",C,marketing,other
5062,"The gland sometimes referred to as the ""master gland,"" which regulates much of the action of the other endocrine glands is called the","A. thyroid gland
B. pancreas
C. pituitary gland
D. adrenal gland",C,high_school_psychology,social_sciences
11631,"A laboratory manufactures nitroglycerin (a heavy, oily, explosive, poisonous liquid used chiefly in making dynamite) at its main plant. An artist who specialized in making delicate glass sculptures had a studio two blocks away from the laboratory's plant. Late one evening, there was an explosion at the laboratory's plant. The force of the explosion caused the artist's studio to be shaken, which resulted in the destruction of valuable artwork in the studio. The artist now asserts a tort action against the laboratory to recover damages. Which of the following, if established, would furnish the laboratory with its best possible defense?","A. The laboratory used extraordinary care in the manufacture and storage of nitroglycerin and was not guilty of any negligence that was causally connected with the explosion.
B. The laboratory has a contract with the federal government whereby all the nitroglycerin manufactured at its plant is used in U. S. military weapons systems.
C. The explosion was caused when lightning (an act of God) struck the plant during an electrical storm.
D. The harm that the artist suffered would not have resulted but for the abnormal fragility of the artist's work.",D,professional_law,humanities
7404,During which of the following processes within the hydrologic cycle do water molecules absorb energy?,"A. Formation of ice from water
B. Formation of a cloud from water vapor
C. Runoff along the land surface
D. Evaporation from the ocean surface",D,miscellaneous,other
13662,Global and regional international trade agreements work by using which of the following mechanisms?,"A. Reciprocity across multiple issues
B. Reputational concerns of the actors
C. Side payments for adjusting to the organization (such as the Common Agricultural Policy in the EU)
D. ALL of the above",D,us_foreign_policy,social_sciences
5457,"A large company has offices in two locations, one in New Jersey and one in Utah. The mean salary of office assistants in the New Jersey office is $28,500. The mean salary of office assistants in the Utah office is $22,500. The New Jersey office has 128 office assistants and the Utah office has 32 office assistants. What is the mean salary paid to the office assistants in this company?","A. $22,500 
B. $23,700 
C. $25,500 
D. $27,300 ",D,high_school_statistics,stem
